x,y,z
-0.027383691046388072,-5.181847234019091e-12,0.0
-0.027402227285278555,-4.946580550722434e-12,0.0
-0.027430858113398196,-4.569872468992906e-12,0.0
-0.02745044843774962,-4.303678578513373e-12,0.0
-0.02748049429667024,-3.883355007167019e-12,0.0
-0.027500903875757036,-3.5901025111469818e-12,0.0
-0.02753197291376409,-3.132472999581828e-12,0.0
-0.02755291823189746,-2.816671423035769e-12,0.0
-0.027584559467950534,-2.328912244530378e-12,0.0
-0.027605727532088373,-1.9956007134677574e-12,0.0
-0.02763746155498392,-1.485623747807742e-12,0.0
-0.02765853127625114,-1.1402898146389966e-12,0.0
-0.02767947414853358,-7.91759139154757e-13,0.0
-0.02771054730414808,-2.650321699729968e-13,0.0
-0.027730970513639572,8.734071224640691e-14,0.0
-0.02776106551453693,6.153168585017431e-13,0.0
-0.02778071635716946,9.655008256887528e-13,0.0
-0.02780949656159417,1.4856652463391663e-12,0.0
-0.027828182465482226,1.827641589664141e-12,0.0
-0.02785541202055076,2.331057109694348e-12,0.0
-0.027873013545239838,2.6589609912150664e-12,0.0
-0.027898573111569937,3.1370162462144287e-12,0.0
-0.027915051738633886,3.4452633460464132e-12,0.0
-0.027938945909328692,3.88988602379468e-12,0.0
-0.02795434605804517,4.1733202524393394e-12,0.0
-0.02797670193197831,4.577145889604692e-12,0.0
-0.02799114706040424,4.831139278383484e-12,0.0
-0.028012204086919425,5.187690422943728e-12,0.0
-0.02802588716626099,5.408248323580542e-12,0.0
-0.02803933237287382,5.614470635315187e-12,0.0
-0.02805914804128121,5.8958978647222146e-12,0.0
-0.028072189790548905,6.064308809351665e-12,0.0
-0.028091617322866688,6.287233725477393e-12,0.0
-0.028104549264238263,6.4156437728966215e-12,0.0
-0.028124038387520853,6.577408671187956e-12,0.0
-0.028137161366510618,6.664466484834881e-12,0.0
-0.028157156122518606,6.7636689542172045e-12,0.0
-0.028170756330044323,6.8088560652358775e-12,0.0
-0.02819166296884183,6.845337949594069e-12,0.0
-0.02820599132239423,6.848961162582568e-12,0.0
-0.02822814914526195,6.823792969153698e-12,0.0
-0.028243403358787045,6.786961657164502e-12,0.0
-0.028259068592240314,6.7344287226630585e-12,0.0
-0.02828337122468009,6.626953289089326e-12,0.0
-0.02830012408264474,6.53676470307565e-12,0.0
-0.028326089097284072,6.374797107645519e-12,0.0
-0.028343952198182937,6.249754490781637e-12,0.0
-0.028371553673529296,6.0379715664811606e-12,0.0
-0.02839047024612046,5.8814894122642106e-12,0.0
-0.028419565637087495,5.625343273233259e-12,0.0
-0.028439404110986697,5.44123388238219e-12,0.0
-0.02846974522149702,5.146741473210758e-12,0.0
-0.028490309109438526,4.939217593701367e-12,0.0
-0.028521560453102304,4.612941531375751e-12,0.0
-0.028542602737724455,4.38650461711787e-12,0.0
-0.028574365903541347,4.0353359338081905e-12,0.0
-0.02859560684768495,3.794647117872271e-12,0.0
-0.028627449021732032,3.425642420414058e-12,0.0
-0.02864859605108953,3.175429174590738e-12,0.0
-0.028669624628246883,2.922723705841724e-12,0.0
-0.02870084872342052,2.5406224532084453e-12,0.0
-0.028721391053315753,2.2849316203182985e-12,0.0
-0.028751696835895377,1.9017644846015837e-12,0.0
-0.02877151103821046,1.647593310027075e-12,0.0
-0.028800570981151994,1.2699591860145703e-12,0.0
-0.028819465526436515,1.0215871447118102e-12,0.0
-0.028847037361918616,6.557083180274907e-13,0.0
-0.028864883009466227,4.1713869339597516e-13,0.0
-0.028890824151392325,6.87800366870221e-14,0.0
-0.02890756109521937,-1.5631177795994784e-13,0.0
-0.028931835476837732,-4.819035844843853e-13,0.0
-0.028947475271899597,-6.902054512909566e-13,0.0
-0.028970152298063535,-9.883472738248223e-13,0.0
-0.028984774502531105,-1.1769310431723897e-12,0.0
-0.029006020037756906,-1.443538194021077e-12,0.0
-0.029019763815226557,-1.6098922942331791e-12,0.0
-0.029039824520163,-1.8415084254140077e-12,0.0
-0.029052876254568073,-1.9835348894704708e-12,0.0
-0.02906571100769511,-2.1153408906024684e-12,0.0
-0.02908463596802656,-2.293370914040733e-12,0.0
-0.02909708873743557,-2.398648222130177e-12,0.0
-0.029115615463058433,-2.536032661909446e-12,0.0
-0.029127918677853387,-2.613745522891933e-12,0.0
-0.02914639044603189,-2.7092670579338557e-12,0.0
-0.02915876529217662,-2.758836280397292e-12,0.0
-0.029177495720111746,-2.8119783250999573e-12,0.0
-0.029190135551792153,-2.833294838852413e-12,0.0
-0.029209385468568227,-2.844240821994666e-12,0.0
-0.029222441823959906,-2.8376569582709645e-12,0.0
-0.02924240084815166,-2.8072922767528336e-12,0.0
-0.029255973072295306,-2.7736380247011297e-12,0.0
-0.029276747187501118,-2.7035551407905918e-12,0.0
-0.02929087636996746,-2.644124073360248e-12,0.0
-0.0293124823061236,-2.536635031117245e-12,0.0
-0.029327149894578793,-2.4532031915277443e-12,0.0
-0.029349516590904727,-2.3112406969252672e-12,0.0
-0.029364647680301482,-2.2059349405942445e-12,0.0
-0.02937993192419946,-2.092572258635007e-12,0.0
-0.029403095397863167,-1.9083753031014294e-12,0.0
-0.02941865867457388,-1.7768125456710113e-12,0.0
-0.029442115607198466,-1.567532077754288e-12,0.0
-0.0294577851748931,-1.4207937324161366e-12,0.0
-0.02948126030063012,-1.1911744521225487e-12,0.0
-0.02949684541991152,-1.0325440440882075e-12,0.0
-0.029520047984111158,-7.876658795952061e-13,0.0
-0.029535355341923898,-6.206195038450938e-13,0.0
-0.029558002246454274,-3.657954164053945e-13,0.0
-0.029572851104262998,-1.93922876900526e-13,0.0
-0.02959468872667257,6.542229576363626e-14,0.0
-0.029608924598809275,2.385018675350487e-13,0.0
-0.029629747586364354,4.969648885857777e-13,0.0
-0.02964325339758666,6.676825865224152e-13,0.0
-0.02966291901477763,9.199974131049005e-13,0.0
-0.029675622914318345,1.0849186007493961e-12,0.0
-0.029687996903638995,1.246604125713505e-12,0.0
-0.029705939216578717,1.4819795947633664e-12,0.0
-0.029717493388263405,1.6334365245204561e-12,0.0
-0.029734231701531177,1.8513067362419304e-12,0.0
-0.029745011015952578,1.9897304905507024e-12,0.0
-0.029760645714028897,2.18616086495996e-12,0.0
-0.02977073733998187,2.309126402856683e-12,0.0
-0.029785425984977416,2.4807844535600662e-12,0.0
-0.02979495044634822,2.58628445225545e-12,0.0
-0.029808892509873612,2.7305062955894384e-12,0.0
-0.029817992397764365,2.8169999237421186e-12,0.0
-0.02983141106943572,2.931841086195409e-12,0.0
-0.02984023832211223,2.998283947410953e-12,0.0
-0.029853360947532135,3.0825561612251543e-12,0.0
-0.029862063751384994,3.128405037853261e-12,0.0
-0.0298751026788758,3.1816695161816515e-12,0.0
-0.02988381329124062,3.2068947223315684e-12,0.0
-0.02989694870378733,3.2294934873875565e-12,0.0
-0.029905772938559786,3.2345644964983806e-12,0.0
-0.029914664761216566,3.2318118036633446e-12,0.0
-0.029928148323281334,3.2134152384952872e-12,0.0
-0.02993724314825822,3.1919522176913787e-12,0.0
-0.029951050677850432,3.1465912316797045e-12,0.0
-0.029960365069809442,3.107990069860758e-12,0.0
-0.02997449150898085,3.0383039864788233e-12,0.0
-0.02998400266932794,2.9844640619281366e-12,0.0
-0.029998386234129905,2.8935121633619746e-12,0.0
-0.030008035861018346,2.826635282670958e-12,0.0
-0.030022566203630027,2.7179459605030622e-12,0.0
-0.03003226738943143,2.640502549485074e-12,0.0
-0.030046797864726457,2.5179146651908706e-12,0.0
-0.030056444371158966,2.432538218966338e-12,0.0
-0.030070807243366682,2.30009168033217e-12,0.0
-0.030080284280534178,2.2095153060771305e-12,0.0
-0.03008966162898603,2.1176316162578495e-12,0.0
-0.030103502975846987,1.978316171003551e-12,0.0
-0.0301125572107882,1.88508130509927e-12,0.0
-0.03012584222059514,1.7457587665947895e-12,0.0
-0.030134482951903626,1.6538411781130868e-12,0.0
-0.030147094231310054,1.5184228559488959e-12,0.0
-0.03015525703317504,1.430354178970185e-12,0.0
-0.03016712107886063,1.30250360795588e-12,0.0
-0.0301747734108839,1.220622390785477e-12,0.0
-0.030185867257913328,1.1036617806900995e-12,0.0
-0.03019301133325615,1.0300568180836147e-12,0.0
-0.030203364373759527,9.269288950393461e-13,0.0
-0.03021003665109279,8.634132485601027e-13,0.0
-0.03021972740438606,7.765862503409336e-13,0.0
-0.030225994917323907,7.246421791442451e-13,0.0
-0.030235143334189498,6.561024898195216e-13,0.0
-0.030241097163802178,6.168876971205158e-13,0.0
-0.030249853007376374,5.680958405648119e-13,0.0
-0.03025559950629136,5.423963231619139e-13,0.0
-0.03026129435167586,5.222423166625157e-13,0.0
-0.030269778600461643,5.024951952853906e-13,0.0
-0.03027542119148277,4.963394390546541e-13,0.0
-0.03028390528083324,4.97574303664899e-13,0.0
-0.030289596490898102,5.053087806084532e-13,0.0
-0.030298218891939926,5.270875546360278e-13,0.0
-0.030304040439469427,5.482367215367569e-13,0.0
-0.030312904770769793,5.895681928617674e-13,0.0
-0.030318911597999633,6.232924758703967e-13,0.0
-0.03032807706641374,6.82662025125043e-13,0.0
-0.030334292365237915,7.277757716957649e-13,0.0
-0.030343768609898236,8.03133377348475e-13,0.0
-0.03035018201150886,8.581106507832364e-13,0.0
-0.030359928924163324,9.469888556966347e-13,0.0
-0.030366498085475334,1.0100777871960931e-12,0.0
-0.030376430704667477,1.1096565812266442e-12,0.0
-0.030383086185348955,1.1788422270730466e-12,0.0
-0.030393084275214973,1.2859272321090095e-12,0.0
-0.030399737308914643,1.3589836051531215e-12,0.0
-0.03040965882517828,1.4701218709641414e-12,0.0
-0.030416211315447653,1.5446862294528025e-12,0.0
-0.030422696172933777,1.6191711510636302e-12,0.0
-0.030432264398270622,1.729884347968955e-12,0.0
-0.030438517323152173,1.8024369456864924e-12,0.0
-0.030447678034323168,1.9083975572324186e-12,0.0
-0.030453625004243933,1.976557736380875e-12,0.0
-0.030462286670917143,2.0741143228150085e-12,0.0
-0.030467881799869888,2.135480290151011e-12,0.0
-0.030476001439083075,2.221113210106322e-12,0.0
-0.03048123479063486,2.2734156726980858e-12,0.0
-0.030488827459143632,2.3438532268845903e-12,0.0
-0.030493729721297935,2.385007138959542e-12,0.0
-0.030500872814692086,2.437288617243053e-12,0.0
-0.030505516256174932,2.4654459164635836e-12,0.0
-0.030512347972824365,2.497013446414961e-12,0.0
-0.030516843417503693,2.5106166139811086e-12,0.0
-0.03052355525512438,2.5193641482507067e-12,0.0
-0.03052804516876286,2.5171783741995758e-12,0.0
-0.030532577944766333,2.5084128562384954e-12,0.0
-0.03053951699854159,2.4826848931620114e-12,0.0
-0.03054427660098033,2.4570214251054704e-12,0.0
-0.030551685233720375,2.4056279316848162e-12,0.0
-0.03055684301583792,2.3627392980806902e-12,0.0
-0.03056497170931855,2.2855075035846104e-12,0.0
-0.03057068679268306,2.2254896653445326e-12,0.0
-0.030579756551066005,2.1228704147986655e-12,0.0
-0.030586161200656478,2.046230332106181e-12,0.0
-0.030596342567571815,1.9193030665721765e-12,0.0
-0.03060352914641241,1.8269704053143435e-12,0.0
-0.03061492456611581,1.6774374859097803e-12,0.0
-0.03062293534412873,1.5707533201376717e-12,0.0
-0.030635566666020388,1.4009208808512008e-12,0.0
-0.03064438757471986,1.2816125978738907e-12,0.0
-0.030658190132493535,1.0943880176922155e-12,0.0
-0.03066774926255878,9.645978624481404e-13,0.0
-0.030677571171247746,8.312657435460781e-13,0.0
-0.030692744746750045,6.254936036433042e-13,0.0
-0.03070311501826338,4.850783223267959e-13,0.0
-0.030718977499348824,2.7072161626074803e-13,0.0
-0.030729710092144407,1.2600328677995053e-13,0.0
-0.030745960401019026,-9.260538300870683e-14,0.0
-0.030756843885281205,-2.3865286231928515e-13,0.0
-0.03077315621013016,-4.569443714449387e-13,0.0
-0.030783972188278167,-6.012186140378189e-13,0.0
-0.030800025318471543,-8.14478552198468e-13,0.0
-0.030810568758256916,-9.538104325269288e-13,0.0
-0.030826077089952747,-1.1572776852040188e-12,0.0
-0.030836176930761662,-1.2885066643028272e-12,0.0
-0.03085092057433255,-1.477486064211699e-12,0.0
-0.030860458850002357,-1.597521696038173e-12,0.0
-0.030874310207723802,-1.7674717026153152e-12,0.0
-0.030883237982815406,-1.873362808066958e-12,0.0
-0.030896182292886893,-2.019978638219559e-12,0.0
-0.030904530732862315,-2.1089600262162555e-12,0.0
-0.0309166783414199,-2.2282850430877274e-12,0.0
-0.030924563849636797,-2.297848262239517e-12,0.0
-0.030932315713670548,-2.3590038903910784e-12,0.0
-0.030943775474318647,-2.434243127440797e-12,0.0
-0.030951365992409198,-2.4729530534689936e-12,0.0
-0.030962798411397256,-2.513146332526795e-12,0.0
-0.030970528121709813,-2.527661014647549e-12,0.0
-0.030982426010678864,-2.5304634738847857e-12,0.0
-0.030990646521747822,-2.519411882788417e-12,0.0
-0.0310035624094291,-2.483071213795812e-12,0.0
-0.031012652777671162,-2.4454951542028676e-12,0.0
-0.031027160272305794,-2.368907565503428e-12,0.0
-0.03103749953553622,-2.304298310856667e-12,0.0
-0.031054150373096046,-2.1870456255749523e-12,0.0
-0.031066088255473932,-2.095367175346201e-12,0.0
-0.03108536827866248,-1.9377769153220685e-12,0.0
-0.031099196340714844,-1.819503790502543e-12,0.0
-0.031121483923465566,-1.6226763700328283e-12,0.0
-0.031137409527535877,-1.4788133306679505e-12,0.0
-0.031154209209671258,-1.3251173360373674e-12,0.0
-0.031181065319162756,-1.076771644382436e-12,0.0
-0.031200072819078484,-8.998209322966333e-13,0.0
-0.031230212681405568,-6.182527086149547e-13,0.0
-0.0312513615893457,-4.2039004222995153e-13,0.0
-0.031284592202823654,-1.0957255427551708e-13,0.0
-0.0313076923625394,1.062311092227874e-13,0.0
-0.03134363956645672,4.4150090719971063e-13,0.0
-0.03136838532870677,6.719050751640475e-13,0.0
-0.03140651349542239,1.0263187892828058e-12,0.0
-0.031432501568037355,1.2675152300986612e-12,0.0
-0.03147214710978854,1.6349879124191704e-12,0.0
-0.031498903127550326,1.8827278649280574e-12,0.0
-0.03153932010600381,2.256670521493089e-12,0.0
-0.03156633242702967,2.506440797726773e-12,0.0
-0.03160674743140884,2.8799300000432156e-12,0.0
-0.03163350592568328,3.12703658879937e-12,0.0
-0.031660028208075106,3.37174702680162e-12,0.0
-0.03169921558212142,3.732662319574768e-12,0.0
-0.03172485050441929,3.968077845856569e-12,0.0
-0.031762430717263625,4.311569386249374e-12,0.0
-0.031786837251056965,4.533091301357053e-12,0.0
-0.03182239245003482,4.8524232937779534e-12,0.0
-0.03184536158992083,5.055699786643051e-12,0.0
-0.03187869303464113,5.34459852898928e-12,0.0
-0.03190017371858192,5.525638737209345e-12,0.0
-0.03193133318536045,5.77844381621601e-12,0.0
-0.03195144774999564,5.933709920858521e-12,0.0
-0.03198075178755348,6.145501050378495e-12,0.0
-0.03199979920386126,6.2719875397906404e-12,0.0
-0.032027824191711546,6.438686022790992e-12,0.0
-0.032046270080190405,6.533969153794493e-12,0.0
-0.0320738272829469,6.652391509340358e-12,0.0
-0.032092280954256626,6.714656169810936e-12,0.0
-0.03211093412302349,6.763350534528164e-12,0.0
-0.03213955246794409,6.8106444501990346e-12,0.0
-0.03215923924502095,6.824868268747105e-12,0.0
-0.032189999503851416,6.820139750903017e-12,0.0
-0.03221151250651519,6.799624007644742e-12,0.0
-0.03224560519243048,6.7429592826814405e-12,0.0
-0.032269726078421115,6.688083536320397e-12,0.0
-0.03230828301770823,6.580527049050728e-12,0.0
-0.03233572613113756,6.492303394941859e-12,0.0
-0.03237973668506648,6.335845831562593e-12,0.0
-0.032411094678147546,6.215911973278355e-12,0.0
-0.03246132804503265,6.013469587896593e-12,0.0
-0.03249702360347462,5.8640734044669236e-12,0.0
-0.0325539632436039,5.619456016766223e-12,0.0
-0.03259421077618479,5.443422696164669e-12,0.0
-0.032636287360655075,5.257650750534748e-12,0.0
-0.03270278696350672,4.961991523451392e-12,0.0
-0.032749321041762876,4.7544450465569675e-12,0.0
-0.03282228036376413,4.429143757039505e-12,0.0
-0.03287291449953169,4.203994071734884e-12,0.0
-0.03295162320891216,3.855568293965544e-12,0.0
-0.03300577326297612,3.617165786085402e-12,0.0
-0.033089202091256764,3.2522204086893666e-12,0.0
-0.03314608916542945,3.0051490817427206e-12,0.0
-0.03323294964530762,2.630833864233837e-12,0.0
-0.033291647345040566,2.3799511379905537e-12,0.0
-0.033380472875946296,2.0035561382979245e-12,0.0
-0.0334399673800461,1.7537014754671369e-12,0.0
-0.033529210832190105,1.3824134805909947e-12,0.0
-0.03358846996868167,1.1382946749675189e-12,0.0
-0.03367661147255593,7.790088941408564e-13,0.0
-0.03373465822482567,5.450745599505806e-13,0.0
-0.033820315864279325,2.041735974538702e-13,0.0
-0.03387630123303392,-1.553509414836167e-14,0.0
-0.03393126597411162,-2.2852876852273867e-13,0.0
-0.03401160678222759,-5.34277415071669e-13,0.0
-0.03406366211647246,-7.282381474957446e-13,0.0
-0.03413937043451582,-1.003276272936669e-12,0.0
-0.03418822605905979,-1.1754671414585898e-12,0.0
-0.034259089239559455,-1.4161508301468378e-12,0.0
-0.03430475749116664,-1.5644439772929352e-12,0.0
-0.034371030617520316,-1.7680173317020648e-12,0.0
-0.03441383976100407,-1.890859891659637e-12,0.0
-0.03447624883893903,-2.0554250856967425e-12,0.0
-0.03451683408411883,-2.1518229868076794e-12,0.0
-0.03455677109867724,-2.2374653958077076e-12,0.0
-0.034615819712766505,-2.3456387333966467e-12,0.0
-0.03465487581024032,-2.4041837323230656e-12,0.0
-0.03471348043113574,-2.4716419068085758e-12,0.0
-0.03475286369871298,-2.5030745424729734e-12,0.0
-0.03481294345642748,-2.5300142133298246e-12,0.0
-0.03485398540367902,-2.5345942563820648e-12,0.0
-0.03491758064030109,-2.5215959558630967e-12,0.0
-0.03496164888447167,-2.4998274050684684e-12,0.0
-0.035030784681790196,-2.4478000289186996e-12,0.0
-0.03507918973835048,-2.4003934359485452e-12,0.0
-0.03515573532766681,-2.3105736391557155e-12,0.0
-0.035209637900381285,-2.238466405840928e-12,0.0
-0.03529517177011883,-2.1124394496629953e-12,0.0
-0.035355497126673005,-2.0168250770208164e-12,0.0
-0.035451187567075264,-1.8566115963944706e-12,0.0
-0.03551855329238946,-1.7390014284730822e-12,0.0
-0.03562506334217177,-1.547144518302696e-12,0.0
-0.03569972602184978,-1.4094356271697044e-12,0.0
-0.03581715033256631,-1.189100300742981e-12,0.0
-0.03589897554822859,-1.0336288149426036e-12,0.0
-0.03598353920378908,-8.718435164331689e-13,0.0
-0.03611527317919683,-6.185285363716255e-13,0.0
-0.03620615229949878,-4.4330313907311606e-13,0.0
-0.03634663992355526,-1.7218901116987142e-13,0.0
-0.03644279847643775,1.3259806002096766e-14,0.0
-0.03659025262725944,2.969495158978264e-13,0.0
-0.036690360532438,4.888014572422689e-13,0.0
-0.03684261101847021,7.789934197001709e-13,0.0
-0.03694512619039968,9.730753732161108e-13,0.0
-0.03709975684980066,1.2634057974826185e-12,0.0
-0.03720302459135492,1.4554211725413532e-12,0.0
-0.03735753179021291,1.7394213450786999e-12,0.0
-0.03745989512438748,1.92509020567715e-12,0.0
-0.03761185734910045,2.196459546770848e-12,0.0
-0.03771177104072888,2.3717015458802905e-12,0.0
-0.037859018182986544,2.6245555235884935e-12,0.0
-0.03795515762075261,2.7855704065520726e-12,0.0
-0.03804948481069423,2.9400933294133367e-12,0.0
-0.03818728508561357,3.1586329700782648e-12,0.0
-0.038276539984335015,3.294768440462026e-12,0.0
-0.03840633265986394,3.4836625471073033e-12,0.0
-0.0384900883372359,3.5989524904875663e-12,0.0
-0.03861157855062276,3.7552975795905016e-12,0.0
-0.03868987534537548,3.8481510138079e-12,0.0
-0.03880348401001805,3.969932202380883e-12,0.0
-0.03887684190642888,4.039266276159911e-12,0.0
-0.03898369950647894,4.125292635960514e-12,0.0
-0.03905309704089749,4.170711268583708e-12,0.0
-0.039154987738308986,4.258599261954205e-12,0.0
-0.03922180970176024,4.384259929349398e-12,0.0
-0.03932107132872829,4.593022107941375e-12,0.0
-0.039387028156606496,-5.051035707059554e-11,0.0
-0.03948640927592154,-3.0700741389373653e-10,0.0
-0.03955342551375597,-5.137157891882407e-10,0.0
-0.03962143106876465,-6.269830213599989e-10,0.0
-0.03972600724781912,-7.96917809303915e-10,0.0
-0.039797903948137266,-8.786750901446065e-10,0.0
-0.03990979034201063,-9.999877666286374e-10,0.0
-0.03998750255721723,-1.1282451994630066e-09,0.0
-0.04010943292901431,-1.2351075997154043e-09,0.0
-0.040194654490284955,-1.2662817624488592e-09,0.0
-0.040328931061222886,-1.3300794382905854e-09,0.0
-0.0404230123279257,-1.3500269740161805e-09,0.0
-0.040571345088156414,-1.388905540246828e-09,0.0
-0.040675195650004645,-1.4111569847009897e-09,0.0
-0.04083857376535836,-1.400418779090592e-09,0.0
-0.04095258898701314,-1.364177599877378e-09,0.0
-0.04113119186209288,-1.3133810799998403e-09,0.0
-0.041255209780051295,-1.2632174112537152e-09,0.0
-0.041448369906398747,-1.17734028031392e-09,0.0
-0.04158166542044339,-1.0856444675714708e-09,0.0
-0.04178788794781375,-9.410745326631103e-10,0.0
-0.041929205477606146,-8.497095689960781e-10,0.0
-0.04207327447873952,-7.235499932996909e-10,0.0
-0.04229387424117503,-5.40127767796144e-10,0.0
-0.042443461701317756,-3.640844733316511e-10,0.0
-0.04267075393253252,-1.2052077208366425e-10,0.0
-0.04282369178803007,1.1387049489616394e-11,0.0
-0.043054278362947666,2.7485966713085363e-10,0.0
-0.043208238258331914,4.904136911146982e-10,0.0
-0.04343859302494443,8.172330094426971e-10,0.0
-0.04359123777051022,1.0570305235447657e-09,0.0
-0.043817936988068254,1.3969354057779793e-09,0.0
-0.0439670742350167,1.5546675060058458e-09,0.0
-0.04418702352932336,1.923782362546482e-09,0.0
-0.04433075260332228,2.2234248314043194e-09,0.0
-0.04454139692819547,2.5914861436487382e-09,0.0
-0.04467823983139062,2.85615375817888e-09,0.0
-0.04481203004598527,3.023880574987404e-09,0.0
-0.045006750599950664,3.413495560451427e-09,0.0
-0.0451324917619555,3.733810433125437e-09,0.0
-0.04531495676818494,4.093941791730737e-09,0.0
-0.04543255506591019,4.325369596797246e-09,0.0
-0.04560310346748832,4.6721527317875545e-09,0.0
-0.04571310386277688,4.834506690693128e-09,0.0
-0.04587302130949177,5.143759962366207e-09,0.0
-0.04597658164966339,5.427272760430268e-09,0.0
-0.046128028792709906,5.721344808583856e-09,0.0
-0.04622685232764446,5.853289421708406e-09,0.0
-0.04637273659357781,6.0819827386597e-09,0.0
-0.04646896777577785,6.180247813968992e-09,0.0
-0.046612760165200544,6.377345895410136e-09,0.0
-0.04670884778270915,6.546170893499494e-09,0.0
-0.046854359779372336,6.64641126561514e-09,0.0
-0.04695289798903588,6.6659352960067426e-09,0.0
-0.04705314281487823,6.683710649917925e-09,0.0
-0.04720758865246276,6.712670107249614e-09,0.0
-0.04731383325239319,6.7419373506204425e-09,0.0
-0.04747902225811795,6.657222605014818e-09,0.0
-0.04759351052155807,6.54880925320046e-09,0.0
-0.04777251893781207,6.385797678342219e-09,0.0
-0.04789707519224092,6.250218062019467e-09,0.0
-0.04809224818078629,5.969763532079585e-09,0.0
-0.0482281487478214,5.774759663280464e-09,0.0
-0.04844093258186189,5.390245624387142e-09,0.0
-0.04858881234542934,5.085575040154078e-09,0.0
-0.048819644652580076,4.580157679813497e-09,0.0
-0.04897944539424512,4.202371855844647e-09,0.0
-0.04922771098693095,3.5695193074129165e-09,0.0
-0.04939867222632654,3.099946582517699e-09,0.0
-0.04966272156483905,2.3454317568380755e-09,0.0
-0.04984342595907889,1.8114183407745765e-09,0.0
-0.05012068585649504,9.323057413177658e-10,0.0
-0.0503091305619294,2.8437547847555e-10,0.0
-0.05049999997440767,-3.949261581811913e-10,0.0
-0.05078994117975438,-1.4533273448205916e-09,0.0
-0.05098503687159542,-2.1589729428124227e-09,0.0
-0.05127929895506311,-3.339277468623253e-09,0.0
-0.051475918757489234,-4.206158941377632e-09,0.0
-0.05177043709849761,-5.47687852104005e-09,0.0
-0.05196588803325826,-6.394425039597142e-09,0.0
-0.0522566792243243,-7.786648024995443e-09,0.0
-0.052448364042895546,-8.670502980123756e-09,0.0
-0.052731660710190094,-1.0111666830386458e-08,0.0
-0.05291718922413287,-1.1149199713726019e-08,0.0
-0.05318967888080524,-1.2626150637304016e-08,0.0
-0.05336704719154905,-1.3584905350343546e-08,0.0
-0.05362604412365544,-1.503969643968249e-08,0.0
-0.053793729987769226,-1.5929041312153346e-08,0.0
-0.05403749251158678,-1.737446628607075e-08,0.0
-0.05419475486409509,-1.838840072869874e-08,0.0
-0.05434784029848439,-1.9259007047043207e-08,0.0
-0.054569820312104625,-2.0571979664165493e-08,0.0
-0.054712911732789284,-2.136045526513598e-08,0.0
-0.054920694845287804,-2.260051155266117e-08,0.0
-0.055055004780065454,-2.3457260982269933e-08,0.0
-0.05525087180070627,-2.4546411931547088e-08,0.0
-0.05537819438273176,-2.5172626484324625e-08,0.0
-0.05556519938550241,-2.613123810589139e-08,0.0
-0.0556877906902765,-2.6706776640060596e-08,0.0
-0.05586961446375899,-2.750833165331194e-08,0.0
-0.055990106483224715,-2.807108170829057e-08,0.0
-0.05617092488745056,-2.8732129240151377e-08,0.0
-0.05629222372924765,-2.9052029089268644e-08,0.0
-0.056476514014674704,-2.9550456105586683e-08,0.0
-0.05660163702331391,-2.9839893638966275e-08,0.0
-0.05672911757234281,-3.0131499097383316e-08,0.0
-0.05692573602740922,-3.041948706805349e-08,0.0
-0.057061020433870055,-3.0511725387697254e-08,0.0
-0.057271192024093476,-3.065221515698654e-08,0.0
-0.0574166157119708,-3.071518025830651e-08,0.0
-0.05764340642491533,-3.072914980118798e-08,0.0
-0.05780068763021975,-3.070112504202798e-08,0.0
-0.058046125008020255,-3.057726799381504e-08,0.0
-0.05821622254703336,-3.045356529535204e-08,0.0
-0.058481134355054566,-3.023556120697778e-08,0.0
-0.058664190939207196,-3.006322836680301e-08,0.0
-0.05894818578369555,-2.9742465803382618e-08,0.0
-0.05914354732401062,-2.9503971967942792e-08,0.0
-0.05944508075490983,-2.911152760486019e-08,0.0
-0.059651362143748006,-2.885311472441327e-08,0.0
-0.059967863126245816,-2.8406131886000918e-08,0.0
-0.06018304631446479,-2.8064978862852925e-08,0.0
-0.060401104911213074,-2.773273902390518e-08,0.0
-0.060732628013492454,-2.7219636357053773e-08,0.0
-0.0609559265146678,-2.690996620283671e-08,0.0
-0.06129309165224995,-2.6378536304396343e-08,0.0
-0.06151862233957732,-2.5960733704996227e-08,0.0
-0.06185679363835101,-2.539441741300499e-08,0.0
-0.06208142891444975,-2.5046290398124505e-08,0.0
-0.06241594084779913,-2.4496069322662413e-08,0.0
-0.06263663568561065,-2.4177512372923043e-08,0.0
-0.06296310007981658,-2.3616874042912306e-08,0.0
-0.0631770944017946,-2.3176811660222626e-08,0.0
-0.06349169296063749,-2.2662398510918405e-08,0.0
-0.06369669517015672,-2.2354453100421048e-08,0.0
-0.06399643140175025,-2.1848838559677073e-08,0.0
-0.06419076785592007,-2.154132514178755e-08,0.0
-0.06447365975106116,-2.108953369958606e-08,0.0
-0.064656380593799,-2.068556505467342e-08,0.0
-0.06483436345227506,-2.044742454610651e-08,0.0
-0.0650925203176942,-2.001086229357488e-08,0.0
-0.06525887371957904,-1.972744986229185e-08,0.0
-0.06550014909262604,-1.934382848599719e-08,0.0
-0.06565579973346247,-1.8990578923594795e-08,0.0
-0.06588213543099598,-1.8593786117230927e-08,0.0
-0.06602872485369678,-1.8419175613347612e-08,0.0
-0.06624305956759083,-1.805220732656281e-08,0.0
-0.06638283538008007,-1.7789735404211535e-08,0.0
-0.06658891455457787,-1.7387896319338833e-08,0.0
